models=Nomadic	selected=Random Walk	walkingtime=20	selected=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	maxpausetime=10	minspeed=5	selected=squarereflect	height=500	width=500	maxspeed=10	selected=NullPowerAlgorithm	locationinitializer=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	adr=0.05	maps=squarereflect	height=500	width=500	leadersmodeloffset=0.0,0.0,	sdr=0.05	pergrouprange=false	extratraces=true	groupsizes=1,1,	rangealgorithms=NullPowerAlgorithm	maxinitialdistance=30	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=10	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range	GroupNumber	Is Leader
121	13	451	127	7.26	3.89	0	1	false
121	14	451	127	6.81	3.85	0	1	false
122	0	472	106	6.68	5.43	0	0	true
122	1	441	141	6.81	5.34	0	0	false
122	2	447	140	6.37	5.32	0	0	false
122	3	460	134	6.75	5.34	0	0	false
122	4	463	122	6.97	5.47	0	0	false
122	5	462	106	6.89	5.49	0	0	false
122	6	450	113	6.89	5.47	0	0	false
122	7	251	271	7	3.72	0	1	true
122	8	264	280	7.13	3.83	0	1	false
122	9	287	251	6.94	3.49	0	1	false
122	10	456	123	7.01	3.68	0	1	false
122	11	456	123	7.2	3.82	0	1	false
122	12	456	123	7	3.84	0	1	false
122	13	456	123	6.83	3.75	0	1	false
122	14	456	123	7.29	3.45	0	1	false
123	0	476	101	6.68	5.43	0	0	true
123	1	445	135	6.6	5.36	0	0	false
123	2	451	134	6.55	5.56	0	0	false
123	3	464	128	6.36	5.42	0	0	false
123	4	468	117	6.87	5.31	0	0	false
123	5	467	101	6.6	5.3	0	0	false
123	6	454	108	6.43	5.55	0	0	false
123	7	245	267	7	3.72	0	1	true
123	8	259	276	6.95	3.97	0	1	false
123	9	280	248	6.83	3.63	0	1	false
123	10	460	117	7.27	3.45	0	1	false
123	11	460	117	7.22	3.98	0	1	false
123	12	460	117	7.31	3.72	0	1	false
123	13	460	117	7.06	3.69	0	1	false
123	14	460	117	6.72	3.53	0	1	false
124	0	481	96	6.68	5.43	0	0	true
124	1	449	130	6.5	5.63	0	0	false
124	2	456	130	6.56	5.17	0	0	false
124	3	468	124	6.67	5.16	0	0	false
124	4	472	111	6.9	5.22	0	0	false
124	5	471	96	6.82	5.71	0	0	false
124	6	459	104	6.53	5.12	0	0	false
124	7	239	263	7	3.72	0	1	true
124	8	254	271	6.71	3.57	0	1	false
124	9	274	245	7.09	3.45	0	1	false
124	10	465	113	6.99	3.7	0	1	false
124	11	465	113	6.72	3.93	0	1	false
124	12	465	113	7.34	3.62	0	1	false
124	13	465	113	7.09	3.44	0	1	false
124	14	465	113	7.17	3.86	0	1	false
125	0	485	91	6.68	5.43	0	0	true
125	1	454	126	6.74	5.58	0	0	false
125	2	459	124	6.69	5.15	0	0	false
125	3	471	118	6.9	5.45	0	0	false
125	4	475	105	6.94	5.44	0	0	false
125	5	477	92	6.73	5.38	0	0	false
125	6	462	98	6.94	5.27	0	0	false
125	7	233	260	7	3.72	0	1	true
125	8	248	268	6.88	3.51	0	1	false
125	9	268	243	6.65	3.66	0	1	false
125	10	469	107	7.34	3.89	0	1	false
125	11	469	107	7.16	4.03	0	1	false
125	12	469	107	6.95	3.42	0	1	false
125	13	469	107	6.67	4	0	1	false
125	14	469	107	7.12	3.42	0	1	false
126	0	489	86	6.68	5.43	0	0	true
126	1	459	121	6.68	5.35	0	0	false
126	2	462	118	6.96	5.34	0	0	false
126	3	476	112	6.78	5.24	0	0	false
126	4	480	100	6.9	5.29	0	0	false
126	5	481	87	6.41	5.69	0	0	false
126	6	465	92	6.45	5.58	0	0	false
126	7	227	256	7	3.72	0	1	true
126	8	242	266	6.86	3.91	0	1	false
126	9	262	240	6.86	3.56	0	1	false
126	10	473	102	7.07	3.64	0	1	false
126	11	473	102	6.74	3.81	0	1	false
126	12	473	102	6.7	3.99	0	1	false
126	13	473	102	6.67	3.53	0	1	false
126	14	473	102	7.2	3.61	0	1	false
127	0	494	81	6.68	5.43	0	0	true
127	1	463	116	6.89	5.55	0	0	false
127	2	466	112	6.57	5.48	0	0	false
127	3	479	107	6.94	5.12	0	0	false
127	4	484	94	6.35	5.57	0	0	false
127	5	486	83	6.69	5.21	0	0	false
127	6	470	88	6.66	5.55	0	0	false
127	7	222	252	7	3.72	0	1	true
127	8	237	261	6.75	3.48	0	1	false
127	9	256	237	6.82	3.83	0	1	false
127	10	477	97	7.04	3.66	0	1	false
127	11	477	97	6.71	3.51	0	1	false
127	12	477	97	6.89	3.82	0	1	false
127	13	477	97	7.19	3.89	0	1	false
127	14	477	97	7.16	3.48	0	1	false
128	0	498	76	6.68	5.43	0	0	true
128	1	468	112	6.44	5.23	0	0	false
128	2	470	108	6.97	5.37	0	0	false
128	3	482	100	6.71	5.22	0	0	false
128	4	488	90	6.45	5.28	0	0	false
128	5	489	77	6.56	5.27	0	0	false
128	6	475	83	6.35	5.24	0	0	false
128	7	216	248	7	3.72	0	1	true
128	8	230	259	7.24	3.55	0	1	false
128	9	250	232	7.34	3.58	0	1	false
128	10	481	92	6.97	3.79	0	1	false
128	11	481	92	7.08	3.55	0	1	false
128	12	481	92	7.09	3.99	0	1	false
128	13	481	92	7.13	3.73	0	1	false
128	14	481	92	6.66	3.57	0	1	false
129	0	496	71	6.68	3.99	0	0	true
129	1	472	106	6.53	3.88	0	0	false
129	2	474	102	6.36	3.82	0	0	false
129	3	485	94	6.65	3.68	0	0	false
129	4	492	84	6.47	3.86	0	0	false
129	5	493	72	6.38	4.26	0	0	false
129	6	478	78	6.91	3.88	0	0	false
129	7	210	244	7	3.72	0	1	true
129	8	224	256	7.08	3.53	0	1	false
129	9	244	229	7.1	3.45	0	1	false
129	10	484	86	6.95	3.74	0	1	false
129	11	484	86	6.87	3.82	0	1	false
129	12	484	86	7.01	3.62	0	1	false
129	13	484	86	7.12	3.61	0	1	false
129	14	484	86	7.19	3.81	0	1	false
130	0	492	66	6.68	3.99	0	0	true
130	1	467	102	6.93	3.76	0	0	false
130	2	470	98	6.64	4.19	0	0	false
130	3	479	91	6.73	4.05	0	0	false
130	4	487	80	6.63	4.18	0	0	false
130	5	490	66	6.75	4.29	0	0	false
130	6	473	73	6.65	4.19	0	0	false
130	7	204	241	7	3.72	0	1	true
130	8	217	253	7.08	3.98	0	1	false
130	9	237	227	7.13	3.56	0	1	false
130	10	479	82	6.7	3.64	0	1	false
130	11	479	82	7.04	3.88	0	1	false
130	12	479	82	6.99	3.59	0	1	false
130	13	479	82	6.94	3.51	0	1	false
130	14	479	82	6.97	3.77	0	1	false
131	0	488	61	6.68	3.99	0	0	true
131	1	461	97	6.87	4.18	0	0	false
131	2	466	92	6.38	3.83	0	0	false
131	3	475	86	6.41	3.85	0	0	false
131	4	484	74	6.71	3.94	0	0	false
131	5	487	60	6.47	3.96	0	0	false
131	6	470	67	6.6	4.07	0	0	false
131	7	198	237	7	3.72	0	1	true
131	8	213	248	6.7	3.47	0	1	false
131	9	230	224	7.19	3.57	0	1	false
131	10	475	76	7.31	3.61	0	1	false
131	11	475	76	6.89	3.5	0	1	false
131	12	475	76	7.19	3.63	0	1	false
131	13	475	76	7.27	3.54	0	1	false
131	14	475	76	6.9	3.42	0	1	false
132	0	483	56	6.68	3.99	0	0	true
132	1	458	92	6.83	4.28	0	0	false
132	2	461	88	6.43	4.24	0	0	false
132	3	470	81	6.86	4.01	0	0	false
132	4	479	70	6.9	3.85	0	0	false
132	5	483	55	6.99	3.86	0	0	false
132	6	466	62	6.61	4.09	0	0	false
132	7	192	233	7	3.72	0	1	true
132	8	206	246	6.87	3.52	0	1	false
132	9	224	221	6.99	3.49	0	1	false
132	10	471	72	7.21	3.93	0	1	false
132	11	471	72	6.83	3.98	0	1	false
132	12	471	72	6.99	3.52	0	1	false
132	13	471	72	7.3	3.42	0	1	false
132	14	471	72	6.66	3.48	0	1	false
133	0	479	51	6.68	3.99	0	0	true
133	1	455	85	6.46	3.9	0	0	false
133	2	458	83	6.4	3.83	0	0	false
133	3	466	76	6.68	3.93	0	0	false
133	4	474	65	6.92	4.15	0	0	false
133	5	478	51	6.84	4.05	0	0	false
133	6	462	57	6.98	3.75	0	0	false
133	7	186	229	7	3.72	0	1	true
133	8	200	243	6.81	3.95	0	1	false
133	9	217	219	7.14	3.57	0	1	false
133	10	467	66	7.28	3.71	0	1	false
133	11	467	66	7.07	3.5	0	1	false
133	12	467	66	6.7	3.77	0	1	false
133	13	467	66	7.18	3.64	0	1	false
133	14	467	66	6.98	3.54	0	1	false
134	0	474	46	6.68	3.99	0	0	true
134	1	450	81	6.66	3.82	0	0	false
134	2	453	79	6.42	4.02	0	0	false
134	3	461	71	6.69	4.27	0	0	false
134	4	470	59	6.68	4.06	0	0	false
134	5	473	45	6.8	3.85	0	0	false
134	6	457	53	6.34	4.04	0	0	false
134	7	180	225	7	3.72	0	1	true
134	8	195	238	7.25	3.47	0	1	false
134	9	211	216	7.09	3.69	0	1	false
134	10	462	62	7.24	3.71	0	1	false
134	11	462	62	7.32	3.91	0	1	false
134	12	462	62	6.83	3.58	0	1	false
134	13	462	62	7.08	3.45	0	1	false
134	14	462	62	6.89	4.03	0	1	false
135	0	470	41	6.68	3.99	0	0	true
135	1	445	77	6.37	4.24	0	0	false
135	2	449	74	6.58	3.84	0	0	false
135	3	458	65	6.6	4.2	0	0	false
135	4	466	54	6.96	4.08	0	0	false
135	5	468	41	6.41	4.15	0	0	false
135	6	453	48	6.84	3.76	0	0	false
135	7	175	221	7	3.72	0	1	true
135	8	188	236	7.2	3.58	0	1	false
135	9	205	212	7.3	3.48	0	1	false
135	10	458	57	7.26	3.96	0	1	false
135	11	458	57	6.95	3.95	0	1	false
135	12	458	57	6.99	3.82	0	1	false
135	13	458	57	7.11	3.73	0	1	false
135	14	458	57	7.22	3.46	0	1	false
136	0	466	35	6.68	3.99	0	0	true
136	1	442	71	6.35	4.21	0	0	false
136	2	444	69	6.55	4.16	0	0	false
136	3	455	60	6.68	3.75	0	0	false
136	4	462	48	6.85	3.81	0	0	false
136	5	465	35	6.41	3.72	0	0	false
136	6	447	44	7	4.03	0	0	false
136	7	169	218	7	3.72	0	1	true
136	8	182	233	7.35	3.51	0	1	false
136	9	198	210	7.29	4	0	1	false
136	10	454	51	6.78	3.41	0	1	false
136	11	454	51	7.24	3.96	0	1	false
136	12	454	51	7.18	3.76	0	1	false
136	13	454	51	6.96	3.9	0	1	false
136	14	454	51	6.82	3.88	0	1	false
137	0	461	30	6.68	3.99	0	0	true
137	1	439	65	6.73	3.96	0	0	false
137	2	441	64	6.58	3.88	0	0	false
137	3	450	56	6.67	4.22	0	0	false
137	4	456	44	6.9	3.84	0	0	false
137	5	459	32	6.54	3.9	0	0	false
137	6	443	38	6.83	4.28	0	0	false
137	7	163	214	7	3.72	0	1	true
137	8	175	230	7	3.42	0	1	false
137	9	193	204	7.17	4.02	0	1	false
137	10	449	47	7.26	3.97	0	1	false
137	11	449	47	6.69	3.82	0	1	false
137	12	449	47	7	3.64	0	1	false
137	13	449	47	7.29	3.48	0	1	false
137	14	449	47	7.12	3.42	0	1	false
138	0	457	25	6.68	3.99	0	0	true
138	1	434	61	6.44	3.75	0	0	false
138	2	436	59	6.89	3.75	0	0	false
138	3	447	50	6.36	3.74	0	0	false
138	4	451	40	6.77	4.28	0	0	false
138	5	455	27	6.8	3.75	0	0	false
138	6	440	32	6.35	3.93	0	0	false
138	7	157	210	7	3.72	0	1	true
138	8	168	228	7.24	3.85	0	1	false
138	9	189	199	6.7	3.82	0	1	false
138	10	445	42	6.66	3.75	0	1	false
138	11	445	42	7.14	3.41	0	1	false
138	12	445	42	7.12	3.76	0	1	false
138	13	445	42	7.26	3.97	0	1	false
138	14	445	42	7.08	3.58	0	1	false
139	0	452	20	6.68	3.99	0	0	true
139	1	429	57	6.35	3.79	0	0	false
139	2	430	55	6.98	3.97	0	0	false
139	3	441	46	6.46	3.97	0	0	false
139	4	448	34	6.63	3.84	0	0	false
139	5	449	24	6.36	3.76	0	0	false
139	6	435	28	6.63	4.14	0	0	false
139	7	151	206	7	3.72	0	1	true
139	8	163	223	6.87	3.9	0	1	false
139	9	183	194	7.06	3.79	0	1	false
139	10	440	37	6.72	3.44	0	1	false
139	11	440	37	7.01	3.88	0	1	false
139	12	440	37	7.23	4.02	0	1	false
139	13	440	37	6.96	3.57	0	1	false
139	14	440	37	7.04	3.61	0	1	false
140	0	448	15	6.68	3.99	0	0	true
140	1	424	53	6.82	4.06	0	0	false
140	2	426	50	6.95	3.92	0	0	false
140	3	437	42	6.59	3.93	0	0	false
140	4	443	29	6.84	3.88	0	0	false
140	5	444	20	6.65	3.87	0	0	false
140	6	432	22	6.42	4.03	0	0	false
140	7	145	202	7	3.72	0	1	true
140	8	158	219	6.65	4.01	0	1	false
140	9	178	190	6.93	3.72	0	1	false
140	10	436	33	7.06	3.6	0	1	false
140	11	436	33	6.82	3.68	0	1	false
140	12	436	33	7.01	3.57	0	1	false
140	13	436	33	7.21	3.72	0	1	false
140	14	436	33	6.69	3.42	0	1	false
141	0	456	18	8.05	0.26	0	0	true
141	1	420	48	7.84	0.39	0	0	false
141	2	421	45	7.93	0.2	0	0	false
141	3	432	37	8	0.29	0	0	false
141	4	438	25	7.9	0.23	0	0	false
141	5	439	15	8.1	0.11	0	0	false
141	6	428	17	7.72	-0.01	0	0	false
141	7	140	207	7.41	2.44	0	1	true
141	8	153	214	7.26	2.47	0	1	false
141	9	172	186	7.65	2.38	0	1	false
141	10	433	29	7.56	2.52	0	1	false
141	11	458	29	7.4	2.42	0	1	false
141	12	433	29	7.57	2.55	0	1	false
141	13	433	29	7.1	2.58	0	1	false
141	14	433	29	7.61	2.48	0	1	false
142	0	463	20	8.05	0.26	0	0	true
142	1	427	51	8.4	0.49	0	0	false
142	2	428	47	7.91	-0.04	0	0	false
142	3	440	39	7.88	0.37	0	0	false
142	4	446	26	7.98	0.28	0	0	false
142	5	447	16	8.01	0.2	0	0	false
142	6	435	17	8.34	0.06	0	0	false
142	7	134	212	7.41	2.44	0	1	true
142	8	148	218	7.38	2.68	0	1	false
142	9	166	192	7.38	2.58	0	1	false
142	10	440	30	7.22	2.46	0	1	false
142	11	465	30	7.51	2.33	0	1	false
142	12	440	30	7.12	2.61	0	1	false
142	13	440	30	7.1	2.37	0	1	false
142	14	440	30	7.52	2.41	0	1	false
143	0	471	22	8.05	0.26	0	0	true
143	1	435	55	8.36	0.19	0	0	false
143	2	436	47	8.02	0.36	0	0	false
143	3	447	42	8.11	0.18	0	0	false
143	4	453	29	8.44	0.36	0	0	false
143	5	455	18	7.86	0.47	0	0	false
143	6	444	17	8.42	-0.03	0	0	false
143	7	128	217	7.41	2.44	0	1	true
143	8	141	221	7.34	2.64	0	1	false
143	9	160	196	7.14	2.54	0	1	false
143	10	448	32	7.44	2.54	0	1	false
143	11	473	32	7.55	2.48	0	1	false
143	12	448	32	7.1	2.63	0	1	false
143	13	448	32	7.32	2.37	0	1	false
143	14	448	32	7.26	2.66	0	1	false
144	0	479	24	8.05	0.26	0	0	true
144	1	443	56	7.84	0.5	0	0	false
144	2	444	49	7.79	0.52	0	0	false
144	3	455	43	8.21	0.17	0	0	false
144	4	461	32	8.13	0.2	0	0	false
144	5	462	22	7.9	0.35	0	0	false
144	6	452	17	8.02	0.16	0	0	false
144	7	123	221	7.41	2.44	0	1	true
144	8	135	225	7.17	2.75	0	1	false
144	9	154	200	7.26	2.65	0	1	false
144	10	456	34	7.52	2.47	0	1	false
144	11	481	34	7.52	2.25	0	1	false
144	12	456	34	7.08	2.43	0	1	false
144	13	456	34	7.77	2.26	0	1	false
144	14	456	34	7.08	2.22	0	1	false
145	0	487	26	8.05	0.26	0	0	true
145	1	450	60	8.45	0.39	0	0	false
145	2	451	53	8.17	0.33	0	0	false
145	3	463	45	8.42	0.1	0	0	false
145	4	469	33	8.36	0.51	0	0	false
145	5	469	24	7.75	0.1	0	0	false
145	6	460	18	8.01	0.12	0	0	false
145	7	117	226	7.41	2.44	0	1	true
145	8	128	228	7.7	2.31	0	1	false
145	9	148	203	7.25	2.27	0	1	false
145	10	464	37	7.14	2.57	0	1	false
145	11	489	37	7.23	2.33	0	1	false
145	12	464	37	7.58	2.13	0	1	false
145	13	464	37	7.34	2.66	0	1	false
145	14	464	37	7.12	2.26	0	1	false
146	0	495	28	8.05	0.26	0	0	true
146	1	458	63	7.66	-0.05	0	0	false
146	2	458	56	8.2	0.5	0	0	false
146	3	472	46	7.71	0.18	0	0	false
146	4	477	37	8.41	0.44	0	0	false
146	5	477	25	7.86	0.51	0	0	false
146	6	468	19	8.07	0.52	0	0	false
146	7	111	231	7.41	2.44	0	1	true
146	8	123	233	7.7	2.32	0	1	false
146	9	143	209	7.64	2.49	0	1	false
146	10	472	39	7.51	2.37	0	1	false
146	11	497	39	7.19	2.4	0	1	false
146	12	472	39	7.7	2.23	0	1	false
146	13	472	39	7.78	2.48	0	1	false
146	14	472	39	7.34	2.65	0	1	false
147	0	497	30	8.05	2.88	0	0	true
147	1	465	63	7.93	2.87	0	0	false
147	2	466	60	7.76	3.18	0	0	false
147	3	479	47	8.33	3.17	0	0	false
147	4	484	41	7.92	3.05	0	0	false
147	5	484	29	8.23	2.95	0	0	false
147	6	475	23	8.24	3.1	0	0	false
147	7	106	236	7.41	2.44	0	1	true
147	8	118	239	7.05	2.38	0	1	false
147	9	137	213	7.1	2.43	0	1	false
147	10	478	41	7.21	2.53	0	1	false
147	11	478	41	7.15	2.5	0	1	false
147	12	478	41	7.56	2.21	0	1	false
147	13	478	41	7.54	2.26	0	1	false
147	14	478	41	7.75	2.63	0	1	false
148	0	489	32	8.05	2.88	0	0	true
148	1	458	65	7.72	2.7	0	0	false
148	2	458	60	7.91	2.61	0	0	false
148	3	471	47	8.11	2.87	0	0	false
148	4	476	42	8.3	2.77	0	0	false
148	5	476	30	7.85	2.62	0	0	false
148	6	467	24	7.83	2.77	0	0	false
148	7	100	241	7.41	2.44	0	1	true
148	8	112	244	7.62	2.17	0	1	false
148	9	132	218	7.44	2.72	0	1	false
148	10	470	42	7.07	2.64	0	1	false
148	11	470	42	7.53	2.19	0	1	false
148	12	470	42	7.24	2.54	0	1	false
148	13	470	42	7.42	2.48	0	1	false
148	14	470	42	7.55	2.6	0	1	false
149	0	481	34	8.05	2.88	0	0	true
149	1	451	68	8.45	3.14	0	0	false
149	2	451	64	7.68	3.03	0	0	false
149	3	463	49	8.29	2.88	0	0	false
149	4	469	45	7.73	2.75	0	0	false
149	5	469	34	7.68	2.98	0	0	false
149	6	460	27	8.44	2.76	0	0	false
149	7	94	245	7.41	2.44	0	1	true
149	8	108	250	7.75	2.6	0	1	false
149	9	125	221	7.12	2.74	0	1	false
149	10	463	45	7.3	2.21	0	1	false
149	11	463	70	7.4	2.38	0	1	false
149	12	463	45	7.59	2.68	0	1	false
149	13	463	45	7.28	2.26	0	1	false
149	14	463	45	7.13	2.24	0	1	false
150	0	473	36	8.05	2.88	0	0	true
150	1	442	68	8.22	2.75	0	0	false
150	2	443	65	7.75	2.99	0	0	false
150	3	455	51	8.45	3.04	0	0	false
150	4	462	48	8.35	2.67	0	0	false
150	5	461	35	8.12	3.11	0	0	false
150	6	452	30	8.01	3.17	0	0	false
150	7	89	250	7.41	2.44	0	1	true
150	8	101	254	7.08	2.24	0	1	false
150	9	118	224	7.32	2.4	0	1	false
150	10	455	47	7.54	2.14	0	1	false
150	11	455	47	7.36	2.24	0	1	false
150	12	455	47	7.21	2.27	0	1	false
150	13	455	47	7.19	2.65	0	1	false
150	14	455	47	7.28	2.66	0	1	false
151	0	466	38	8.05	2.88	0	0	true
151	1	435	71	7.89	2.69	0	0	false
151	2	436	66	8.08	2.77	0	0	false
151	3	447	52	8.26	2.75	0	0	false
151	4	454	51	8.17	2.61	0	0	false
151	5	453	36	7.8	3.15	0	0	false
151	6	444	30	8.43	2.61	0	0	false
151	7	83	255	7.41	2.44	0	1	true
151	8	97	260	7.36	2.48	0	1	false
151	9	113	229	7.12	2.39	0	1	false
151	10	447	49	7.39	2.29	0	1	false
151	11	447	49	7.18	2.39	0	1	false
151	12	447	49	7.77	2.63	0	1	false
151	13	447	49	7.58	2.74	0	1	false
151	14	447	49	7.25	2.29	0	1	false
152	0	458	40	8.05	2.88	0	0	true
152	1	427	75	7.96	2.97	0	0	false
152	2	428	69	7.75	2.58	0	0	false
152	3	439	55	7.95	2.63	0	0	false
152	4	447	56	8.15	2.91	0	0	false
152	5	445	36	8.26	2.63	0	0	false
152	6	436	34	7.68	3.18	0	0	false
152	7	77	260	7.41	2.44	0	1	true
152	8	91	264	7.08	2.25	0	1	false
152	9	108	234	7.28	2.23	0	1	false
152	10	440	52	7.48	2.49	0	1	false
152	11	440	77	7.77	2.39	0	1	false
152	12	440	52	7.16	2.65	0	1	false
152	13	440	52	7.33	2.53	0	1	false
152	14	440	52	7.46	2.73	0	1	false
153	0	450	42	8.05	2.88	0	0	true
153	1	420	76	7.88	2.75	0	0	false
153	2	422	73	7.67	2.93	0	0	false
153	3	432	59	8.43	2.65	0	0	false
153	4	439	57	7.71	2.61	0	0	false
153	5	438	40	7.81	2.75	0	0	false
153	6	429	34	8.24	2.77	0	0	false
153	7	72	265	7.41	2.44	0	1	true
153	8	87	270	7.3	2.29	0	1	false
153	9	103	239	7.51	2.5	0	1	false
153	10	432	54	7.14	2.48	0	1	false
153	11	432	54	7.14	2.65	0	1	false
153	12	432	54	7.5	2.14	0	1	false
153	13	432	54	7.6	2.75	0	1	false
153	14	432	54	7.24	2.25	0	1	false
154	0	442	44	8.05	2.88	0	0	true
154	1	412	79	8.23	3.14	0	0	false
154	2	414	74	8.23	3.06	0	0	false
154	3	425	63	7.87	2.92	0	0	false
154	4	432	61	8.31	3.15	0	0	false
154	5	431	43	8.04	3.09	0	0	false
154	6	421	37	8.22	2.84	0	0	false
154	7	66	269	7.41	2.44	0	1	true
154	8	82	275	7.11	2.36	0	1	false
154	9	97	244	7.43	2.42	0	1	false
154	10	425	57	7.11	2.41	0	1	false
154	11	425	82	7.56	2.67	0	1	false
154	12	425	57	7.5	2.59	0	1	false
154	13	425	57	7.21	2.13	0	1	false
154	14	425	57	7.21	2.67	0	1	false
155	0	434	46	8.05	2.88	0	0	true
155	1	404	79	7.75	2.96	0	0	false
155	2	406	75	7.79	2.9	0	0	false
155	3	417	65	7.77	2.99	0	0	false
155	4	424	61	7.69	2.8	0	0	false
155	5	423	43	7.71	2.77	0	0	false
155	6	413	39	8.03	2.9	0	0	false
155	7	60	274	7.41	2.44	0	1	true
155	8	77	280	7.46	2.29	0	1	false
155	9	92	249	7.68	2.6	0	1	false
155	10	417	58	7.23	2.62	0	1	false
155	11	417	58	7.34	2.32	0	1	false
155	12	417	58	7.23	2.62	0	1	false
155	13	417	58	7.52	2.71	0	1	false
155	14	417	58	7.4	2.71	0	1	false
156	0	427	48	8.05	2.88	0	0	true
156	1	396	81	8.03	2.79	0	0	false
156	2	398	77	8.14	2.94	0	0	false
156	3	409	66	8.33	2.75	0	0	false
156	4	417	64	8.35	2.94	0	0	false
156	5	416	46	8.33	2.88	0	0	false
156	6	405	41	7.91	2.74	0	0	false
156	7	55	279	7.41	2.44	0	1	true
156	8	72	286	7.23	2.32	0	1	false
156	9	85	253	7.72	2.16	0	1	false
156	10	409	60	7.26	2.39	0	1	false
156	11	409	60	7.14	2.31	0	1	false
156	12	409	60	7.2	2.72	0	1	false
156	13	409	60	7.15	2.31	0	1	false
156	14	409	60	7.2	2.72	0	1	false
157	0	419	51	8.05	2.88	0	0	true
157	1	389	83	7.75	3.06	0	0	false
157	2	390	79	8.2	2.78	0	0	false
157	3	402	69	8.26	2.93	0	0	false
157	4	409	66	8.03	2.64	0	0	false
157	5	408	48	7.97	3.08	0	0	false
157	6	398	44	8.18	2.77	0	0	false
157	7	49	284	7.41	2.44	0	1	true
157	8	67	291	7.46	2.41	0	1	false
157	9	81	259	7.13	2.61	0	1	false
157	10	402	62	7.2	2.31	0	1	false
157	11	402	62	7.72	2.73	0	1	false
157	12	402	62	7.31	2.47	0	1	false
157	13	402	62	7.75	2.71	0	1	false
157	14	402	62	7.6	2.73	0	1	false
158	0	411	53	8.05	2.88	0	0	true
158	1	381	84	8.37	2.66	0	0	false
158	2	383	82	8.04	2.71	0	0	false
158	3	394	71	7.75	2.86	0	0	false
158	4	402	69	8.01	2.98	0	0	false
158	5	400	49	7.96	2.65	0	0	false
158	6	391	47	7.97	3.05	0	0	false
158	7	43	288	7.41	2.44	0	1	true
158	8	62	296	7.09	2.41	0	1	false
158	9	75	263	7.68	2.7	0	1	false
158	10	394	65	7.25	2.13	0	1	false
158	11	394	65	7.29	2.71	0	1	false
158	12	394	65	7.68	2.17	0	1	false
158	13	394	65	7.7	2.21	0	1	false
158	14	394	65	7.25	2.17	0	1	false
159	0	403	55	8.05	2.88	0	0	true
159	1	374	88	8.02	2.67	0	0	false
159	2	375	85	7.71	3.05	0	0	false
159	3	386	73	8.1	2.95	0	0	false
159	4	394	71	8.15	2.8	0	0	false
159	5	393	52	8.01	2.64	0	0	false
159	6	383	48	7.76	2.66	0	0	false
159	7	38	293	7.41	2.44	0	1	true
159	8	56	301	7.41	2.49	0	1	false
159	9	68	266	7.43	2.39	0	1	false
159	10	386	67	7.6	2.74	0	1	false
159	11	386	67	7.59	2.33	0	1	false
159	12	386	67	7.15	2.23	0	1	false
159	13	386	67	7.18	2.39	0	1	false
159	14	386	67	7.28	2.41	0	1	false
160	0	396	57	8.05	2.88	0	0	true
160	1	367	92	7.96	3.09	0	0	false
160	2	368	86	8.26	2.74	0	0	false
160	3	378	75	7.88	2.81	0	0	false
160	4	386	73	8.23	3.03	0	0	false
160	5	386	56	8.31	3.01	0	0	false
160	6	376	51	8.33	2.68	0	0	false
160	7	32	298	7.41	2.44	0	1	true
160	8	50	305	7.65	2.37	0	1	false
160	9	62	271	7.43	2.45	0	1	false
160	10	379	70	7.33	2.73	0	1	false
160	11	379	95	7.3	2.4	0	1	false
160	12	379	70	7.71	2.41	0	1	false
160	13	379	70	7.22	2.43	0	1	false
160	14	379	70	7.05	2.31	0	1	false
161	0	389	59	6.5	2.82	0	0	true
161	1	359	92	6.52	2.66	0	0	false
161	2	360	89	6.19	2.97	0	0	false
161	3	371	77	6.46	2.9	0	0	false
161	4	378	74	6.68	2.6	0	0	false
161	5	377	57	6.24	3.08	0	0	false
161	6	368	55	6.79	2.82	0	0	false
161	7	37	301	5.69	0.5	0	1	true
161	8	45	311	5.85	0.33	0	1	false
161	9	57	276	5.95	0.26	0	1	false
161	10	371	71	5.84	0.24	0	1	false
161	11	371	71	5.88	0.45	0	1	false
161	12	371	71	5.89	0.21	0	1	false
161	13	371	71	5.91	0.77	0	1	false
161	14	371	71	5.55	0.76	0	1	false
162	0	383	61	6.5	2.82	0	0	true
162	1	353	95	6.67	3.08	0	0	false
162	2	354	90	6.25	3.01	0	0	false
162	3	365	79	6.5	3	0	0	false
162	4	372	78	6.53	2.57	0	0	false
162	5	371	58	6.68	2.86	0	0	false
162	6	362	57	6.2	2.56	0	0	false
162	7	42	303	5.69	0.5	0	1	true
162	8	50	313	5.96	0.71	0	1	false
162	9	62	277	5.44	0.58	0	1	false
162	10	365	74	5.92	0.2	0	1	false
162	11	365	74	5.57	0.69	0	1	false
