models=Nomadic	selected=Random Walk	walkingtime=20	selected=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	maxpausetime=10	minspeed=5	selected=squarereflect	height=500	width=500	maxspeed=10	selected=NullPowerAlgorithm	locationinitializer=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	adr=0.05	maps=squarereflect	height=500	width=500	leadersmodeloffset=0.0,0.0,	sdr=0.05	pergrouprange=false	extratraces=true	groupsizes=102,103,	rangealgorithms=NullPowerAlgorithm	maxinitialdistance=30	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=50	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range	GroupNumber	Is Leader
193	46	89	429	9.1	2.85	0	1	false
193	47	81	447	9.23	2.66	0	1	false
193	48	119	458	9.04	2.34	0	1	false
193	49	125	463	9.03	2.73	0	1	false
193	50	97	255	9.65	2.63	0	1	false
193	51	95	247	9.45	2.94	0	1	false
193	52	98	261	9.73	2.73	0	1	false
193	53	98	253	9.4	2.76	0	1	false
193	54	95	253	9.52	2.65	0	1	false
194	0	95	53	9.51	1.7	0	0	true
194	1	107	56	9.33	1.47	0	0	false
194	2	107	61	9.57	1.82	0	0	false
194	3	101	61	9.51	1.75	0	0	false
194	4	124	84	9.93	1.62	0	0	false
194	5	106	61	9.63	1.6	0	0	false
194	6	131	55	9.07	1.63	0	0	false
194	7	116	56	9.66	1.5	0	0	false
194	8	97	84	9.35	1.45	0	0	false
194	9	129	61	9.93	1.59	0	0	false
194	10	119	82	9.12	1.86	0	0	false
194	11	98	69	9.61	1.76	0	0	false
194	12	96	61	9.55	1.86	0	0	false
194	13	131	66	9.2	1.55	0	0	false
194	14	116	76	9.73	1.54	0	0	false
194	15	104	68	9.41	1.57	0	0	false
194	16	141	60	9.12	1.75	0	0	false
194	17	159	101	9.57	1.49	0	0	false
194	18	124	61	9.85	1.43	0	0	false
194	19	111	69	9.05	1.92	0	0	false
194	20	125	69	9.49	1.39	0	0	false
194	21	166	58	9.12	1.61	0	0	false
194	22	123	92	9.13	1.46	0	0	false
194	23	130	61	9.11	1.77	0	0	false
194	24	104	59	9.75	1.53	0	0	false
194	25	129	90	9.48	1.76	0	0	false
194	26	114	60	9.38	1.59	0	0	false
194	27	54	492	9.29	2.63	0	1	true
194	28	119	481	9.7	2.71	0	1	false
194	29	80	465	9.4	2.46	0	1	false
194	30	130	480	9.54	2.49	0	1	false
194	31	80	464	9.08	2.67	0	1	false
194	32	107	464	8.91	2.57	0	1	false
194	33	86	442	9.06	2.36	0	1	false
194	34	94	472	9.64	2.46	0	1	false
194	35	118	474	9.53	2.93	0	1	false
194	36	78	461	9.33	2.55	0	1	false
194	37	78	473	9.08	2.59	0	1	false
194	38	106	456	9.11	2.41	0	1	false
194	39	100	452	9.13	2.73	0	1	false
194	40	62	464	9.36	2.85	0	1	false
194	41	91	474	9.33	2.45	0	1	false
194	42	124	473	8.96	2.86	0	1	false
194	43	112	461	9.59	2.94	0	1	false
194	44	101	460	9.61	2.93	0	1	false
194	45	77	464	9.49	2.68	0	1	false
194	46	80	432	8.94	2.7	0	1	false
194	47	72	451	9.67	2.87	0	1	false
194	48	113	464	9.69	2.47	0	1	false
194	49	117	466	9.6	2.6	0	1	false
194	50	91	258	9.1	2.91	0	1	false
194	51	88	249	9.06	2.7	0	1	false
194	52	91	263	9.39	2.5	0	1	false
194	53	92	255	9.5	2.48	0	1	false
194	54	89	257	9.19	2.64	0	1	false
195	0	94	62	9.51	1.7	0	0	true
195	1	107	65	9.68	1.5	0	0	false
195	2	105	70	9.52	1.76	0	0	false
195	3	99	71	9.97	1.95	0	0	false
195	4	124	94	9.61	1.85	0	0	false
195	5	106	71	9.14	1.52	0	0	false
195	6	131	64	9.75	1.96	0	0	false
195	7	117	66	9.92	1.88	0	0	false
195	8	98	93	9.73	1.62	0	0	false
195	9	129	70	9.24	1.61	0	0	false
195	10	117	91	9.46	1.4	0	0	false
195	11	96	78	9.55	1.67	0	0	false
195	12	94	70	9.14	1.67	0	0	false
195	13	131	76	9.25	1.53	0	0	false
195	14	116	85	9.89	1.51	0	0	false
195	15	104	78	9.51	1.98	0	0	false
195	16	140	69	9.41	1.87	0	0	false
195	17	160	110	9.51	1.47	0	0	false
195	18	126	70	9.4	1.99	0	0	false
195	19	108	77	9.72	1.56	0	0	false
195	20	127	79	9.11	1.78	0	0	false
195	21	166	67	9.52	1.74	0	0	false
195	22	124	101	9.41	1.47	0	0	false
195	23	128	70	9.82	1.45	0	0	false
195	24	104	69	9.47	1.51	0	0	false
195	25	127	100	9.56	1.43	0	0	false
195	26	114	69	9.79	1.7	0	0	false
195	27	45	497	9.29	2.63	0	1	true
195	28	111	485	9.42	2.47	0	1	false
195	29	73	471	9.48	2.59	0	1	false
195	30	122	485	8.92	2.83	0	1	false
195	31	72	469	9.35	2.52	0	1	false
195	32	99	468	9.07	2.56	0	1	false
195	33	80	449	9.37	2.79	0	1	false
195	34	87	478	9.16	2.89	0	1	false
195	35	109	476	9.04	2.39	0	1	false
195	36	70	466	9.57	2.65	0	1	false
195	37	70	478	9.07	2.9	0	1	false
195	38	99	462	9.33	2.43	0	1	false
195	39	91	456	9.73	2.49	0	1	false
195	40	53	467	8.91	2.66	0	1	false
195	41	84	480	8.97	2.87	0	1	false
195	42	116	476	9.64	2.35	0	1	false
195	43	102	463	9.69	2.44	0	1	false
195	44	91	462	9.55	2.88	0	1	false
195	45	69	468	9.43	2.62	0	1	false
195	46	72	436	8.99	2.76	0	1	false
195	47	63	454	9.33	2.57	0	1	false
195	48	105	470	9.35	2.79	0	1	false
195	49	109	471	9.19	2.65	0	1	false
195	50	85	260	9.32	2.63	0	1	false
195	51	83	253	9.05	2.39	0	1	false
195	52	86	267	8.92	2.36	0	1	false
195	53	87	260	8.96	2.76	0	1	false
195	54	84	260	9.28	2.88	0	1	false
196	0	92	72	9.51	1.7	0	0	true
196	1	108	75	9.8	1.66	0	0	false
196	2	103	80	9.6	1.5	0	0	false
196	3	95	80	9.59	1.39	0	0	false
196	4	121	103	9.76	1.45	0	0	false
196	5	106	80	9.34	1.53	0	0	false
196	6	127	73	9.5	1.82	0	0	false
196	7	114	75	9.8	1.56	0	0	false
196	8	97	103	9.66	1.97	0	0	false
196	9	129	80	9.93	2	0	0	false
196	10	118	100	9.34	1.53	0	0	false
196	11	95	88	9.75	1.76	0	0	false
196	12	93	79	9.77	1.69	0	0	false
196	13	132	85	9.38	1.67	0	0	false
196	14	117	95	9.16	1.58	0	0	false
196	15	101	87	9.53	1.5	0	0	false
196	16	137	78	9.5	1.78	0	0	false
196	17	161	120	9.06	1.65	0	0	false
196	18	122	79	9.82	2	0	0	false
196	19	108	87	9.98	1.46	0	0	false
196	20	125	88	9.3	1.75	0	0	false
196	21	164	76	9.87	1.47	0	0	false
196	22	125	110	9.59	1.43	0	0	false
196	23	129	80	9.61	1.57	0	0	false
196	24	104	79	9.46	1.56	0	0	false
196	25	129	109	9.47	1.77	0	0	false
196	26	113	79	9.37	1.74	0	0	false
196	27	37	498	9.29	3.65	0	1	true
196	28	103	491	9.48	3.62	0	1	false
196	29	65	476	9.23	3.57	0	1	false
196	30	113	488	9.14	3.84	0	1	false
196	31	64	474	8.9	3.58	0	1	false
196	32	92	473	9.55	3.6	0	1	false
196	33	71	452	8.87	3.56	0	1	false
196	34	78	480	9.4	3.44	0	1	false
196	35	103	482	9.49	3.95	0	1	false
196	36	62	471	9.16	3.65	0	1	false
196	37	62	480	9.29	3.56	0	1	false
196	38	92	468	8.91	3.38	0	1	false
196	39	84	462	9.2	3.66	0	1	false
196	40	45	471	9.03	3.47	0	1	false
196	41	75	482	8.85	3.58	0	1	false
196	42	109	483	8.96	3.54	0	1	false
196	43	95	470	9.19	3.71	0	1	false
196	44	82	464	9.1	3.95	0	1	false
196	45	60	473	9.12	3.59	0	1	false
196	46	64	439	9.44	3.67	0	1	false
196	47	55	459	9.13	3.79	0	1	false
196	48	96	473	9.24	3.73	0	1	false
196	49	101	476	9.08	3.38	0	1	false
196	50	80	264	9.19	3.37	0	1	false
196	51	80	260	9.46	3.54	0	1	false
196	52	83	272	8.85	3.38	0	1	false
196	53	82	264	9.59	3.48	0	1	false
196	54	78	263	9.22	3.44	0	1	false
197	0	91	81	9.51	1.7	0	0	true
197	1	107	85	9.3	1.74	0	0	false
197	2	103	89	9.17	1.6	0	0	false
197	3	97	89	9.97	1.77	0	0	false
197	4	122	113	9.08	1.67	0	0	false
197	5	106	89	9.13	1.79	0	0	false
197	6	125	82	9.53	1.42	0	0	false
197	7	114	85	9.69	1.87	0	0	false
197	8	94	112	9.77	1.48	0	0	false
197	9	125	89	9.17	1.47	0	0	false
197	10	119	110	9.7	1.53	0	0	false
197	11	93	97	9.16	1.65	0	0	false
197	12	92	89	9.4	1.59	0	0	false
197	13	131	94	9.65	1.83	0	0	false
197	14	117	104	9.92	1.56	0	0	false
197	15	101	96	9.64	1.73	0	0	false
197	16	135	87	9.6	1.99	0	0	false
197	17	160	129	9.4	1.75	0	0	false
197	18	118	88	9.94	1.72	0	0	false
197	19	109	97	9.36	1.78	0	0	false
197	20	123	97	9.9	1.75	0	0	false
197	21	165	86	9.65	1.45	0	0	false
197	22	126	120	9.78	1.67	0	0	false
197	23	129	89	9.63	1.49	0	0	false
197	24	105	88	9.79	1.95	0	0	false
197	25	127	118	9.9	1.65	0	0	false
197	26	111	88	9.09	1.52	0	0	false
197	27	29	493	9.29	3.65	0	1	true
197	28	95	487	9.54	3.63	0	1	false
197	29	56	472	8.89	3.43	0	1	false
197	30	106	482	8.85	3.64	0	1	false
197	31	56	470	9.47	3.52	0	1	false
197	32	83	469	9.57	3.93	0	1	false
197	33	63	448	9.26	3.49	0	1	false
197	34	69	477	9.67	3.85	0	1	false
197	35	96	475	9.06	3.71	0	1	false
197	36	54	466	8.86	3.82	0	1	false
197	37	53	476	9.68	3.81	0	1	false
197	38	83	466	9.18	3.38	0	1	false
197	39	76	457	9.2	3.38	0	1	false
197	40	36	468	9.34	3.63	0	1	false
197	41	67	478	9.59	3.56	0	1	false
197	42	101	479	9.32	3.48	0	1	false
197	43	87	465	8.92	3.73	0	1	false
197	44	76	458	9.2	3.35	0	1	false
197	45	52	469	9.13	3.6	0	1	false
197	46	55	434	9.39	3.84	0	1	false
197	47	48	453	9.21	3.4	0	1	false
197	48	89	468	9.49	3.65	0	1	false
197	49	92	473	9.43	3.76	0	1	false
197	50	74	262	9.15	3.6	0	1	false
197	51	74	258	9.42	3.44	0	1	false
197	52	77	269	9.74	3.54	0	1	false
197	53	76	261	9.19	3.42	0	1	false
197	54	72	261	9.33	3.46	0	1	false
198	0	90	91	9.51	1.7	0	0	true
198	1	106	94	9.35	1.88	0	0	false
198	2	103	98	9.4	1.56	0	0	false
198	3	95	99	9.97	1.55	0	0	false
198	4	121	122	9.54	1.91	0	0	false
198	5	104	98	9.56	1.66	0	0	false
198	6	126	92	9.62	1.77	0	0	false
198	7	111	94	9.5	1.39	0	0	false
198	8	94	121	9.09	1.64	0	0	false
198	9	125	98	9.08	1.98	0	0	false
198	10	119	119	9.59	1.99	0	0	false
198	11	93	106	9.66	1.78	0	0	false
198	12	91	98	9.6	1.8	0	0	false
198	13	128	103	9.2	1.41	0	0	false
198	14	117	114	9.22	1.84	0	0	false
198	15	100	106	9.5	1.59	0	0	false
198	16	131	96	9.22	1.6	0	0	false
198	17	158	138	9.69	1.71	0	0	false
198	18	116	98	9.95	1.7	0	0	false
198	19	107	106	9.51	1.49	0	0	false
198	20	121	106	9.89	1.61	0	0	false
198	21	166	95	9.23	1.7	0	0	false
198	22	125	129	9.83	1.76	0	0	false
198	23	130	99	9.92	1.97	0	0	false
198	24	101	97	9.5	1.95	0	0	false
198	25	126	128	9.8	1.54	0	0	false
198	26	111	97	9.85	1.82	0	0	false
198	27	21	489	9.29	3.65	0	1	true
198	28	86	482	8.91	3.9	0	1	false
198	29	48	469	9.04	3.96	0	1	false
198	30	99	478	9.02	3.71	0	1	false
198	31	47	467	9.12	3.38	0	1	false
198	32	76	462	9.05	3.96	0	1	false
198	33	54	445	8.87	3.85	0	1	false
198	34	62	471	9.02	3.36	0	1	false
198	35	88	470	8.86	3.37	0	1	false
198	36	47	460	9.02	3.93	0	1	false
198	37	46	470	9.11	3.88	0	1	false
198	38	74	464	9.34	3.37	0	1	false
198	39	67	455	8.92	3.89	0	1	false
198	40	28	464	9.28	3.9	0	1	false
198	41	59	474	9.05	3.96	0	1	false
198	42	92	476	9.14	3.44	0	1	false
198	43	80	460	8.91	3.34	0	1	false
198	44	67	456	9.36	3.39	0	1	false
198	45	44	465	9.25	3.69	0	1	false
198	46	48	428	9.3	3.77	0	1	false
198	47	39	451	9.43	3.53	0	1	false
198	48	80	464	9.65	3.36	0	1	false
198	49	84	468	9.18	3.64	0	1	false
198	50	69	260	9.66	3.36	0	1	false
198	51	67	256	9.14	3.87	0	1	false
198	52	71	266	8.92	3.69	0	1	false
198	53	70	260	9.49	3.58	0	1	false
198	54	66	259	9.35	3.81	0	1	false
199	0	89	100	9.51	1.7	0	0	true
199	1	103	103	9.97	1.98	0	0	false
199	2	103	108	9.4	1.95	0	0	false
199	3	95	109	9.08	1.9	0	0	false
199	4	118	131	9.65	1.98	0	0	false
199	5	104	108	9.15	1.77	0	0	false
199	6	124	101	9.4	1.69	0	0	false
199	7	113	104	9.04	1.62	0	0	false
199	8	94	130	9.44	1.92	0	0	false
199	9	122	106	9.39	1.88	0	0	false
199	10	115	128	9.43	1.55	0	0	false
199	11	91	116	9.72	1.9	0	0	false
199	12	89	107	9.31	1.79	0	0	false
199	13	130	113	9.39	1.85	0	0	false
199	14	115	123	9.79	1.86	0	0	false
199	15	100	115	9.53	1.69	0	0	false
199	16	131	105	9.63	1.51	0	0	false
199	17	157	148	9.9	1.89	0	0	false
199	18	115	108	9.85	1.53	0	0	false
199	19	108	115	9.97	1.86	0	0	false
199	20	121	116	9.32	1.49	0	0	false
199	21	165	105	9.06	1.85	0	0	false
199	22	123	139	9.85	1.77	0	0	false
199	23	126	108	9.21	1.66	0	0	false
199	24	97	106	9.64	1.72	0	0	false
199	25	126	138	9.76	1.93	0	0	false
199	26	109	107	9.17	1.97	0	0	false
199	27	13	484	9.29	3.65	0	1	true
199	28	80	476	9.69	3.71	0	1	false
199	29	41	463	8.84	3.7	0	1	false
199	30	91	473	9.29	3.7	0	1	false
199	31	38	465	9.49	3.42	0	1	false
199	32	70	456	9.7	3.72	0	1	false
199	33	47	439	9.19	3.66	0	1	false
199	34	53	469	9.38	3.34	0	1	false
199	35	80	468	9.61	3.89	0	1	false
199	36	41	454	9.63	3.67	0	1	false
199	37	39	464	9.16	3.53	0	1	false
199	38	65	462	9.35	3.88	0	1	false
199	39	60	449	9.05	3.87	0	1	false
199	40	21	457	9.38	3.62	0	1	false
199	41	52	468	9.22	3.55	0	1	false
199	42	83	474	8.84	3.79	0	1	false
199	43	71	458	9.59	3.46	0	1	false
199	44	57	454	9.71	3.82	0	1	false
199	45	36	460	9.53	3.87	0	1	false
199	46	41	423	9.07	3.51	0	1	false
199	47	30	447	8.96	3.74	0	1	false
199	48	71	461	8.93	3.85	0	1	false
199	49	76	464	9.35	3.7	0	1	false
199	50	62	259	8.99	3.45	0	1	false
199	51	63	252	9.52	3.85	0	1	false
199	52	66	263	9.58	3.46	0	1	false
199	53	64	258	9.41	3.81	0	1	false
199	54	62	255	9.09	3.85	0	1	false
200	0	88	110	9.51	1.7	0	0	true
200	1	99	112	9.51	1.49	0	0	false
200	2	100	116	9.85	1.42	0	0	false
200	3	92	118	9.72	1.91	0	0	false
200	4	114	140	9.62	1.7	0	0	false
200	5	102	117	9.14	1.86	0	0	false
200	6	123	111	9.68	2	0	0	false
200	7	113	113	9.72	1.88	0	0	false
200	8	91	139	9.49	1.65	0	0	false
200	9	119	115	9.6	1.48	0	0	false
200	10	115	138	9.38	1.51	0	0	false
200	11	87	125	9.17	1.43	0	0	false
200	12	87	117	9.24	1.96	0	0	false
200	13	127	122	9.54	1.39	0	0	false
200	14	112	133	9.33	1.7	0	0	false
200	15	99	125	9.89	1.45	0	0	false
200	16	131	115	9.97	1.53	0	0	false
200	17	154	157	9.52	1.83	0	0	false
200	18	116	117	9.27	1.4	0	0	false
200	19	105	125	9.36	1.63	0	0	false
200	20	122	126	9.15	1.57	0	0	false
200	21	163	113	9.91	1.83	0	0	false
200	22	121	149	9.48	1.53	0	0	false
200	23	125	117	9.72	1.42	0	0	false
200	24	96	115	9.37	1.52	0	0	false
200	25	123	147	9.85	1.47	0	0	false
200	26	106	115	9.98	1.65	0	0	false
200	27	5	480	9.29	3.65	0	1	true
200	28	72	471	9.06	3.67	0	1	false
200	29	34	458	9.08	3.8	0	1	false
200	30	83	468	9.72	3.54	0	1	false
200	31	29	462	9.1	3.38	0	1	false
200	32	62	450	9.74	3.73	0	1	false
200	33	39	435	9.08	3.86	0	1	false
200	34	44	467	9.07	3.56	0	1	false
200	35	73	461	9.41	3.48	0	1	false
200	36	32	449	9.2	3.68	0	1	false
200	37	30	460	9.75	3.55	0	1	false
200	38	58	455	8.94	3.59	0	1	false
200	39	53	443	9.3	3.56	0	1	false
200	40	13	453	8.98	3.68	0	1	false
200	41	44	464	9.58	3.95	0	1	false
200	42	76	468	8.86	3.83	0	1	false
200	43	62	455	9.36	3.63	0	1	false
200	44	50	447	9.54	3.55	0	1	false
200	45	29	454	9.64	3.67	0	1	false
200	46	32	420	9.46	3.86	0	1	false
200	47	23	442	9.66	3.43	0	1	false
200	48	64	456	9.46	3.71	0	1	false
200	49	68	459	9.74	3.82	0	1	false
200	50	56	258	9.54	3.7	0	1	false
200	51	57	248	8.86	3.64	0	1	false
200	52	60	261	8.98	3.67	0	1	false
200	53	58	254	9.7	3.8	0	1	false
200	54	57	251	9.38	3.41	0	1	false
201	0	95	107	7.4	5.92	0	0	true
201	1	100	121	7.49	5.97	0	0	false
201	2	101	126	7.05	6.04	0	0	false
201	3	89	127	7.29	6.21	0	0	false
201	4	113	149	7.2	6.07	0	0	false
201	5	99	125	7.68	5.61	0	0	false
201	6	119	119	7.1	5.78	0	0	false
201	7	110	122	7.43	5.66	0	0	false
201	8	90	149	7.69	5.67	0	0	false
201	9	120	125	7.31	5.71	0	0	false
201	10	116	147	7.55	5.74	0	0	false
201	11	89	134	7.17	6.11	0	0	false
201	12	84	125	7.69	5.73	0	0	false
201	13	129	131	7.24	6.16	0	0	false
201	14	110	142	7.7	5.64	0	0	false
201	15	100	134	7.09	5.79	0	0	false
201	16	132	125	7.59	5.89	0	0	false
201	17	151	166	7.55	5.87	0	0	false
201	18	117	127	7.37	6.22	0	0	false
201	19	104	134	7.29	6.12	0	0	false
201	20	122	135	7.4	5.76	0	0	false
201	21	160	123	7.13	5.89	0	0	false
201	22	122	158	7.45	5.67	0	0	false
201	23	127	127	7.6	5.91	0	0	false
201	24	97	125	7.52	5.77	0	0	false
201	25	124	157	7.56	5.78	0	0	false
201	26	105	125	7.58	5.83	0	0	false
201	27	3	485	5.63	1.97	0	1	true
201	28	64	466	5.88	2.05	0	1	false
201	29	27	452	5.37	1.67	0	1	false
201	30	74	464	5.68	1.72	0	1	false
201	31	20	460	5.68	1.8	0	1	false
201	32	54	445	5.74	2.15	0	1	false
201	33	33	429	5.89	2.23	0	1	false
201	34	35	464	5.58	2.03	0	1	false
201	35	64	458	5.51	1.66	0	1	false
201	36	25	444	5.82	2.13	0	1	false
201	37	21	457	5.86	2.27	0	1	false
201	38	50	452	5.8	1.79	0	1	false
201	39	45	439	5.78	2.13	0	1	false
201	40	5	448	5.41	2.26	0	1	false
201	41	37	457	5.81	1.84	0	1	false
201	42	69	463	5.91	2.11	0	1	false
201	43	54	450	5.83	2.23	0	1	false
201	44	41	444	5.39	1.83	0	1	false
201	45	21	449	5.6	1.85	0	1	false
201	46	25	413	5.57	1.73	0	1	false
201	47	14	440	5.51	1.85	0	1	false
201	48	56	450	5.39	2.25	0	1	false
201	49	61	453	5.56	2.19	0	1	false
201	50	50	255	5.83	1.71	0	1	false
201	51	51	246	5.82	1.93	0	1	false
201	52	54	259	5.47	2.04	0	1	false
201	53	53	250	5.52	1.88	0	1	false
201	54	50	251	5.68	2	0	1	false
202	0	101	104	7.4	5.92	0	0	true
202	1	107	119	7.4	5.72	0	0	false
202	2	108	124	7.41	5.9	0	0	false
202	3	96	126	7.22	5.76	0	0	false
202	4	120	148	7.48	5.99	0	0	false
202	5	105	121	7.77	5.98	0	0	false
202	6	125	116	7.26	5.95	0	0	false
202	7	116	118	7.22	5.95	0	0	false
202	8	96	144	7.48	6.1	0	0	false
202	9	126	121	7.34	5.97	0	0	false
202	10	122	143	7.56	6.18	0	0	false
202	11	96	133	7.61	5.61	0	0	false
202	12	90	121	7.05	6.04	0	0	false
202	13	136	130	7.46	5.97	0	0	false
202	14	117	137	7.71	5.99	0	0	false
202	15	106	131	7.26	5.98	0	0	false
202	16	139	122	7.37	6.06	0	0	false
202	17	158	163	7.53	5.91	0	0	false
202	18	125	126	7.69	5.77	0	0	false
202	19	112	133	7.65	5.67	0	0	false
202	20	128	131	7.63	5.71	0	0	false
202	21	167	120	7.52	5.81	0	0	false
202	22	128	154	7.32	5.81	0	0	false
202	23	134	124	7.15	5.86	0	0	false
202	24	103	121	7.42	5.64	0	0	false
202	25	130	153	7.35	6.13	0	0	false
202	26	112	122	7.05	6.03	0	0	false
202	27	0	490	5.63	1.97	0	1	true
202	28	61	471	5.77	2.27	0	1	false
202	29	26	458	5.71	2.19	0	1	false
202	30	73	470	5.87	1.92	0	1	false
202	31	19	465	5.83	1.86	0	1	false
202	32	51	450	5.54	2.28	0	1	false
202	33	29	433	5.6	2.27	0	1	false
202	34	33	469	5.6	1.79	0	1	false
202	35	63	464	5.79	2.27	0	1	false
202	36	21	449	5.36	1.83	0	1	false
202	37	18	461	5.82	2.26	0	1	false
202	38	49	457	5.9	2.06	0	1	false
202	39	42	444	5.6	2.16	0	1	false
202	40	2	453	5.4	2.24	0	1	false
202	41	36	463	5.66	2.01	0	1	false
202	42	66	468	5.44	1.73	0	1	false
202	43	50	455	5.76	1.83	0	1	false
202	44	40	449	5.55	1.88	0	1	false
202	45	19	454	5.38	1.73	0	1	false
202	46	24	419	5.56	1.7	0	1	false
202	47	12	445	5.78	1.89	0	1	false
202	48	53	455	5.58	1.68	0	1	false
202	49	57	457	5.75	1.84	0	1	false
202	50	52	262	5.5	1.73	0	1	false
202	51	52	254	5.66	2.02	0	1	false
202	52	54	265	5.58	1.97	0	1	false
202	53	53	257	5.61	1.88	0	1	false
202	54	50	258	5.76	1.84	0	1	false
203	0	108	102	7.4	5.92	0	0	true
203	1	113	115	7.5	5.78	0	0	false
203	2	115	122	7.09	5.95	0	0	false
203	3	103	123	7.5	6.03	0	0	false
203	4	127	146	7.58	6.2	0	0	false
203	5	113	118	7.29	6.16	0	0	false
203	6	132	114	7.34	5.6	0	0	false
203	7	122	115	7.31	5.65	0	0	false
203	8	103	143	7.09	5.65	0	0	false
203	9	133	118	7.58	5.95	0	0	false
203	10	130	142	7.13	6.22	0	0	false
203	11	102	128	7.72	6.12	0	0	false
203	12	97	119	7.5	6.12	0	0	false
203	13	143	128	7.48	5.67	0	0	false
203	14	124	135	7.67	6.09	0	0	false
203	15	113	129	7.75	6.02	0	0	false
203	16	146	120	7.6	5.74	0	0	false
203	17	165	160	7.37	6.03	0	0	false
203	18	131	122	7.73	5.67	0	0	false
203	19	118	129	7.42	6.23	0	0	false
203	20	135	127	7.54	5.99	0	0	false
203	21	173	117	7.57	5.99	0	0	false
203	22	134	151	7.67	6.06	0	0	false
203	23	140	121	7.18	5.91	0	0	false
203	24	109	117	7.34	5.77	0	0	false
203	25	138	152	7.6	5.84	0	0	false
203	26	118	120	7.65	6	0	0	false
203	27	1	495	5.63	1.17	0	1	true
203	28	57	476	5.62	1.43	0	1	false
203	29	23	462	5.5	0.86	0	1	false
203	30	71	475	5.59	1.33	0	1	false
203	31	17	471	5.57	1.2	0	1	false
203	32	47	454	5.75	1.08	0	1	false
203	33	25	438	5.58	1.29	0	1	false
203	34	32	474	5.58	1.32	0	1	false
203	35	60	468	5.44	1.35	0	1	false
203	36	20	455	5.41	1.09	0	1	false
203	37	14	466	5.35	1.15	0	1	false
203	38	46	462	5.5	1.32	0	1	false
203	39	39	449	5.9	1.27	0	1	false
203	40	0	457	5.52	1.08	0	1	false
203	41	33	468	5.35	1.46	0	1	false
203	42	65	473	5.88	1.34	0	1	false
203	43	48	461	5.8	0.97	0	1	false
203	44	38	454	5.45	1.24	0	1	false
203	45	18	459	5.69	1.03	0	1	false
203	46	24	424	5.58	0.98	0	1	false
203	47	10	450	5.86	0.95	0	1	false
203	48	52	460	5.57	1.35	0	1	false
203	49	56	463	5.83	1.39	0	1	false
203	50	54	269	5.38	0.99	0	1	false
203	51	52	260	5.61	0.98	0	1	false
203	52	55	271	5.53	1.39	0	1	false
203	53	54	264	5.39	1.34	0	1	false
203	54	51	265	5.67	1.39	0	1	false
204	0	115	99	7.4	5.92	0	0	true
204	1	120	111	7.66	6.22	0	0	false
204	2	122	119	7.73	6.12	0	0	false
204	3	110	121	7.5	6	0	0	false
204	4	135	145	7.76	5.76	0	0	false
204	5	120	117	7.21	6.1	0	0	false
204	6	138	109	7.24	5.93	0	0	false
204	7	128	111	7.05	5.7	0	0	false
204	8	109	139	7.25	5.91	0	0	false
204	9	140	116	7.32	6.13	0	0	false
204	10	137	142	7.38	5.86	0	0	false
204	11	109	127	7.09	6.2	0	0	false
204	12	105	118	7.43	6	0	0	false
204	13	149	123	7.18	6.01	0	0	false
204	14	132	134	7.54	5.93	0	0	false
204	15	120	127	7.36	5.65	0	0	false
204	16	153	117	7.65	5.97	0	0	false
204	17	172	158	7.49	5.74	0	0	false
204	18	138	118	7.55	5.72	0	0	false
204	19	125	128	7.23	5.68	0	0	false
204	20	142	125	7.69	6.09	0	0	false
204	21	181	115	7.75	5.65	0	0	false
204	22	142	149	7.62	6.13	0	0	false
204	23	147	118	7.16	6.02	0	0	false
204	24	115	113	7.57	5.98	0	0	false
204	25	145	149	7.6	6.12	0	0	false
204	26	126	118	7.2	6	0	0	false
204	27	3	499	5.63	5.11	0	1	true
204	28	58	481	5.35	5	0	1	false
204	29	27	466	5.66	5.21	0	1	false
204	30	73	481	5.38	5.2	0	1	false
204	31	19	476	5.56	5.25	0	1	false
204	32	50	459	5.84	4.83	0	1	false
204	33	27	443	5.89	5.15	0	1	false
204	34	33	479	5.48	4.94	0	1	false
204	35	61	474	5.83	4.97	0	1	false
204	36	23	459	5.48	4.99	0	1	false
204	37	16	470	5.71	5.34	0	1	false
204	38	47	468	5.48	4.96	0	1	false
204	39	41	455	5.4	5.34	0	1	false
204	40	3	462	5.44	4.87	0	1	false
204	41	34	473	5.62	5.1	0	1	false
204	42	67	479	5.48	4.85	0	1	false
204	43	52	465	5.84	5.2	0	1	false
204	44	40	459	5.39	4.89	0	1	false
204	45	21	464	5.82	5.02	0	1	false
204	46	27	429	5.5	5.03	0	1	false
204	47	14	455	5.61	4.95	0	1	false
204	48	53	466	5.63	5.13	0	1	false
204	49	57	468	5.88	5.12	0	1	false
204	50	60	274	5.73	5.35	0	1	false
204	51	58	266	5.42	5.33	0	1	false
204	52	59	277	5.59	5.16	0	1	false
